supplier,brand,lens,code,category,index,material,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,range_basis,add_min,add_max,add_range,price,price_promo,price_basis,coating,min_fh_mm,notes
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,91.22,60.81,L25,HMC+ Back Surface Multi-Coat,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $97.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.31,48.88,L25,HC hard coat,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $78.20 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,N6323,Progressive,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.00,,deal,HMC+,,synchrony book p7; Clear; deal price fixed for the term (book $73.25 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,,Progressive,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,71.53,47.69,L25,HMC Blue,,synchrony book p7; Clear; book $76.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,,Progressive,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,49.73,33.16,L25,HC hard coat,,synchrony book p7; Clear; book $53.05 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,N6285,Progressive,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.00,,deal,HMC+,,synchrony book p7; Clear; deal price fixed for the term (book $73.25 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,,Progressive,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,71.53,47.69,L25,HMC Blue,,synchrony book p7; Clear; book $76.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,,Progressive,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,49.73,33.16,L25,HC hard coat,,synchrony book p7; Clear; book $53.05 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,54810,Progressive,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,95.00,,deal,HMC+,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; deal price fixed for the term (book $103.50 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,,Progressive,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.89,66.59,L25,HMC Blue,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $106.55 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,,Progressive,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.09,52.06,L25,HC hard coat,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $83.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,54784,Progressive,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,95.00,,deal,HMC+,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; deal price fixed for the term (book $103.50 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,,Progressive,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.89,66.59,L25,HMC Blue,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $106.55 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,,Progressive,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.09,52.06,L25,HC hard coat,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $83.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,58064,Progressive,1.60,Polarised,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,95.00,,deal,HMC+,,synchrony book p7; Polarised Grey/Brown/Pioneer; deal price fixed for the term (book $103.50 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,96.00,64.00,L25,HMC+ Back Surface Multi-Coat,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $102.40 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.09,52.06,L25,HC hard coat,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $83.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,58043,Progressive,1.60,Polarised,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,95.00,,deal,HMC+,,synchrony book p7; Polarised Grey/Brown/Pioneer; deal price fixed for the term (book $103.50 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,96.00,64.00,L25,HMC+ Back Surface Multi-Coat,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $102.40 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.09,52.06,L25,HC hard coat,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $83.30 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.67,N6331,Progressive,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,80.00,,deal,HMC+,,synchrony book p7; Clear; deal price fixed for the term (book $98.40 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.67,,Progressive,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,95.11,63.41,L25,HMC Blue,,synchrony book p7; Clear; book $101.45 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.67,N6293,Progressive,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,80.00,,deal,HMC+,,synchrony book p7; Clear; deal price fixed for the term (book $98.40 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.67,,Progressive,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,95.11,63.41,L25,HMC Blue,,synchrony book p7; Clear; book $101.45 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.67,54809,Progressive,1.67,Photochromic,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,105.00,,deal,HMC+,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; deal price fixed for the term (book $128.70 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.67,,Progressive,1.67,Photochromic,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,123.52,82.34,L25,HMC Blue,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $131.75 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.67,54783,Progressive,1.67,Photochromic,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,105.00,,deal,HMC+,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; deal price fixed for the term (book $128.70 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.67,,Progressive,1.67,Photochromic,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,123.52,82.34,L25,HMC Blue,,synchrony book p7; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $131.75 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.67,58063,Progressive,1.67,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,105.00,,deal,HMC+,,synchrony book p7; Polarised Grey/Brown/Pioneer; deal price fixed for the term (book $128.70 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.67,,Progressive,1.67,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,123.52,82.34,L25,HMC Blue,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $131.75 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.67,58042,Progressive,1.67,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,105.00,,deal,HMC+,,synchrony book p7; Polarised Grey/Brown/Pioneer; deal price fixed for the term (book $128.70 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.67,,Progressive,1.67,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,123.52,82.34,L25,HMC Blue,,synchrony book p7; Polarised Grey/Brown/Pioneer; book $131.75 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.74,N6339,Progressive,1.74,Clear,Freeform,grind,,-16.00,+10.00,-6.00,16.00,sphere,0.75,3.50,Add 0.75 to 3.50,85.00,,deal,HMC+,,synchrony book p7; Clear; deal price fixed for the term (book $113.55 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD 1.74,,Progressive,1.74,Clear,Freeform,grind,,-16.00,+10.00,-6.00,16.00,sphere,0.75,3.50,Add 0.75 to 3.50,109.31,72.88,L25,HMC Blue,,synchrony book p7; Clear; book $116.60 L20
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.74,N6301,Progressive,1.74,Clear,Freeform,grind,,-16.00,+10.00,-6.00,16.00,sphere,0.75,3.50,Add 0.75 to 3.50,85.00,,deal,HMC+,,synchrony book p7; Clear; deal price fixed for the term (book $113.55 L20)
Synchrony,ZEISS Synchrony,Progressive Performance HD Short 1.74,,Progressive,1.74,Clear,Freeform,grind,,-16.00,+10.00,-6.00,16.00,sphere,0.75,3.50,Add 0.75 to 3.50,109.31,72.88,L25,HMC Blue,,synchrony book p7; Clear; book $116.60 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,1.00,3.50,Add 1.00 to 3.50,41.44,27.62,L25,HMC+,,synchrony book p8; D28 Clear; book $44.20 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,1.00,3.50,Add 1.00 to 3.50,44.30,29.53,L25,HMC Blue,,synchrony book p8; D28 Clear; book $47.25 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,1.00,3.50,Add 1.00 to 3.50,22.50,15.00,L25,HC hard coat,,synchrony book p8; D28 Clear; book $24.00 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear (76mm),Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,1.00,3.50,Add 1.00 to 3.50,41.44,27.62,L25,HMC+,,synchrony book p8; D28 Clear (76mm); book $44.20 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear (76mm),Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,1.00,3.50,Add 1.00 to 3.50,44.30,29.53,L25,HMC Blue,,synchrony book p8; D28 Clear (76mm); book $47.25 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear (76mm),Freeform,grind,,-8.00,+8.00,-4.00,8.00,sphere,1.00,3.50,Add 1.00 to 3.50,22.50,15.00,L25,HC hard coat,,synchrony book p8; D28 Clear (76mm); book $24.00 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Photo Grey/Brown,Freeform,grind,,-8.00,+6.00,-6.00,8.00,sphere,1.00,3.00,Add 1.00 to 3.00,66.19,44.12,L25,HMC+,,synchrony book p8; D28 Photo Grey/Brown; book $70.60 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Photo Grey/Brown,Freeform,grind,,-8.00,+6.00,-6.00,8.00,sphere,1.00,3.00,Add 1.00 to 3.00,69.05,46.03,L25,HMC Blue,,synchrony book p8; D28 Photo Grey/Brown; book $73.65 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Photo Grey/Brown,Freeform,grind,,-8.00,+6.00,-6.00,8.00,sphere,1.00,3.00,Add 1.00 to 3.00,47.25,31.50,L25,HC hard coat,,synchrony book p8; D28 Photo Grey/Brown; book $50.40 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Polarised Grey/Brown,Freeform,grind,,-8.00,+6.00,-4.00,8.00,sphere,1.00,3.00,Add 1.00 to 3.00,66.19,44.12,L25,HMC+,,synchrony book p8; D28 Polarised Grey/Brown; book $70.60 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Polarised Grey/Brown,Freeform,grind,,-8.00,+6.00,-4.00,8.00,sphere,1.00,3.00,Add 1.00 to 3.00,65.16,43.44,L25,HMC+ Back Surface Multi-Coat,,synchrony book p8; D28 Polarised Grey/Brown; book $69.50 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Polarised Grey/Brown,Freeform,grind,,-8.00,+6.00,-4.00,8.00,sphere,1.00,3.00,Add 1.00 to 3.00,47.25,31.50,L25,HC hard coat,,synchrony book p8; D28 Polarised Grey/Brown; book $50.40 L20
Synchrony,ZEISS Synchrony,Bifocal D35 1.60,,Bifocal,1.60,D35 Clear (76mm),Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,1.00,3.00,Add 1.00 to 3.00,42.61,28.41,L25,HMC+,,synchrony book p8; D35 Clear (76mm); book $45.45 L20
Synchrony,ZEISS Synchrony,Bifocal D35 1.60,,Bifocal,1.60,D35 Clear (76mm),Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,1.00,3.00,Add 1.00 to 3.00,45.47,30.31,L25,HMC Blue,,synchrony book p8; D35 Clear (76mm); book $48.50 L20
Synchrony,ZEISS Synchrony,Bifocal D35 1.60,,Bifocal,1.60,D35 Clear (76mm),Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,1.00,3.00,Add 1.00 to 3.00,23.67,15.78,L25,HC hard coat,,synchrony book p8; D35 Clear (76mm); book $25.25 L20
Synchrony,ZEISS Synchrony,Bifocal D35 1.60,,Bifocal,1.60,D35 Transitions Grey,Freeform,grind,,-6.00,+4.50,-4.00,6.00,sphere,1.00,3.00,Add 1.00 to 3.00,80.44,53.62,L25,HMC+,,synchrony book p8; D35 Transitions Grey; book $85.80 L20
Synchrony,ZEISS Synchrony,Bifocal D35 1.60,,Bifocal,1.60,D35 Transitions Grey,Freeform,grind,,-6.00,+4.50,-4.00,6.00,sphere,1.00,3.00,Add 1.00 to 3.00,61.50,41.00,L25,HC hard coat,,synchrony book p8; D35 Transitions Grey; book $65.60 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-9.00,+7.00,-4.00,9.00,sphere,1.00,3.50,Add 1.00 to 3.50,61.55,41.03,L25,HMC+,,synchrony book p8; D28 Clear; book $65.65 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-9.00,+7.00,-4.00,9.00,sphere,1.00,3.50,Add 1.00 to 3.50,64.41,42.94,L25,HMC Blue,,synchrony book p8; D28 Clear; book $68.70 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-9.00,+7.00,-4.00,9.00,sphere,1.00,3.50,Add 1.00 to 3.50,42.61,28.41,L25,HC hard coat,,synchrony book p8; D28 Clear; book $45.45 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Transitions Grey,Freeform,grind,,-9.00,+7.00,-4.00,9.00,sphere,1.00,3.50,Add 1.00 to 3.50,89.91,59.94,L25,HMC+,,synchrony book p8; D28 Transitions Grey; book $95.90 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Transitions Grey,Freeform,grind,,-9.00,+7.00,-4.00,9.00,sphere,1.00,3.50,Add 1.00 to 3.50,70.97,47.31,L25,HC hard coat,,synchrony book p8; D28 Transitions Grey; book $75.70 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,1.00,3.00,Add 1.00 to 3.00,61.55,41.03,L25,HMC+,,synchrony book p8; D28 Clear; book $65.65 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,1.00,3.00,Add 1.00 to 3.00,64.41,42.94,L25,HMC Blue,,synchrony book p8; D28 Clear; book $68.70 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,1.00,3.00,Add 1.00 to 3.00,42.61,28.41,L25,HC hard coat,,synchrony book p8; D28 Clear; book $45.45 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,1.00,3.00,Add 1.00 to 3.00,89.91,59.94,L25,HMC+,,synchrony book p8; D28 Clear; book $95.90 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,1.00,3.00,Add 1.00 to 3.00,92.77,61.84,L25,HMC Blue,,synchrony book p8; D28 Clear; book $98.95 L20
Synchrony,ZEISS Synchrony,Bifocal D28 1.60,,Bifocal,1.60,D28 Clear,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,1.00,3.00,Add 1.00 to 3.00,70.97,47.31,L25,HC hard coat,,synchrony book p8; D28 Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Trifocal D28/7 1.50,,Bifocal,1.50,D28/7 Clear,Freeform,grind,,-7.00,+8.00,-4.00,7.00,sphere,,,,66.19,44.12,L25,HMC+,,synchrony book p8; D28/7 Clear; book $70.60 L20
Synchrony,ZEISS Synchrony,Trifocal D28/7 1.50,,Bifocal,1.50,D28/7 Clear,Freeform,grind,,-7.00,+8.00,-4.00,7.00,sphere,,,,69.05,46.03,L25,HMC Blue,,synchrony book p8; D28/7 Clear; book $73.65 L20
Synchrony,ZEISS Synchrony,Trifocal D28/7 1.50,,Bifocal,1.50,D28/7 Clear,Freeform,grind,,-7.00,+8.00,-4.00,7.00,sphere,,,,47.25,31.50,L25,HC hard coat,,synchrony book p8; D28/7 Clear; book $50.40 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HMC+,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,54.89,36.59,L25,HMC Blue,,synchrony book p9; Clear; book $58.55 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,33.09,22.06,L25,HC hard coat,,synchrony book p9; Clear; book $35.30 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.50,,Occupational,1.50,Photochromic,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,80.44,53.62,L25,HMC+,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $85.80 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.50,,Occupational,1.50,Photochromic,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,83.30,55.53,L25,HMC Blue,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $88.85 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.50,,Occupational,1.50,Photochromic,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,61.50,41.00,L25,HC hard coat,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $65.60 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.59,,Occupational,1.59,Photochromic,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.28,66.19,L25,HMC+,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $105.90 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.59,,Occupational,1.59,Photochromic,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,102.14,68.09,L25,HMC Blue,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $108.95 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.59,,Occupational,1.59,Photochromic,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,80.34,53.56,L25,HC hard coat,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $85.70 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,75.70,50.47,L25,HMC+,,synchrony book p9; Clear; book $80.75 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.56,52.38,L25,HMC Blue,,synchrony book p9; Clear; book $83.80 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,56.77,37.84,L25,HC hard coat,,synchrony book p9; Clear; book $60.55 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.60,,Occupational,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,94.64,63.09,L25,HMC+,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $100.95 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.60,,Occupational,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,97.50,65.00,L25,HMC Blue,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $104.00 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.60,,Occupational,1.60,Photochromic,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,75.70,50.47,L25,HC hard coat,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $80.75 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.28,66.19,L25,HMC+,,synchrony book p9; Clear; book $105.90 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,102.14,68.09,L25,HMC Blue,,synchrony book p9; Clear; book $108.95 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.67,,Occupational,1.67,Photochromic,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,127.78,85.19,L25,HMC+,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $136.30 L20
